id,nome,ruolo,squadra,mv,presenze,fm,gol,assist,rig_segnati,rig_sbagliati,gol_subiti,rig_parati,ammonizioni,espulsioni,giornata,giornate_giocate,stagione,chiave
98983,Butez,P,Como 1907,6.45,38,6.24,0,1,0,0,0,0,3,0,38,38,2025-2026,butez
60457,Svilar,P,Roma,6.46,38,6.12,0,0,0,0,0,0,0,0,38,38,2025-2026,svilar
59344,Di Gregorio,P,Juventus,6.35,30,6.07,0,0,0,0,0,0,1,0,38,38,2025-2026,digregorio
20349,Sommer,P,Inter,6.45,33,6.03,0,0,0,0,0,0,0,0,38,38,2025-2026,sommer
42646,Maignan,P,Milan,6.42,37,5.96,0,0,0,0,0,0,4,0,38,38,2025-2026,maignan
39507,Provedel,P,Lazio,6.39,27,5.93,0,0,0,0,0,0,1,0,38,38,2025-2026,provedel
70334,Carnesecchi,P,Atalanta,6.36,37,5.93,0,0,0,0,0,0,0,0,38,38,2025-2026,carnesecchi
118164,Motta,P,Lazio,6.33,9,5.83,0,0,0,0,0,0,1,0,38,38,2025-2026,motta
49089,Meret,P,Napoli,6.46,11,5.79,0,1,0,0,0,0,1,0,38,38,2025-2026,meret
38871,Skorupski,P,Bologna,6.16,19,5.76,0,0,0,0,0,0,1,1,38,38,2025-2026,skorupski
73141,Corvi,P,Parma,6.28,17,5.69,0,0,0,0,0,0,1,0,38,38,2025-2026,corvi
77144,Okoye,P,Udinese,6.28,30,5.63,0,0,0,0,0,0,1,1,38,38,2025-2026,okoye
21155,Perin,P,Juventus,6.22,9,5.56,0,0,0,0,0,0,0,0,38,38,2025-2026,perin
110748,Christensen,P,Fiorentina,6.5,1,5.5,0,0,0,0,0,0,0,0,38,38,2025-2026,christensen
48586,Audero,P,Cremonese,6.37,34,5.4,0,0,0,0,0,0,0,0,38,38,2025-2026,audero
69876,Turati,P,Sassuolo,6.17,6,5.33,0,0,0,0,0,0,0,0,38,38,2025-2026,turati
16631,De Gea,P,Fiorentina,6.3,37,5.32,0,0,0,0,0,0,0,0,38,38,2025-2026,degea
59898,Bijlow,P,Genoa,6.28,16,5.31,0,0,0,0,0,0,1,0,38,38,2025-2026,bijlow
118555,Suzuki,P,Parma,6.24,20,5.26,0,0,0,0,0,0,1,0,38,38,2025-2026,suzuki
117150,Di Gennaro,P,Inter,5.75,1,5.25,0,0,0,0,0,0,0,0,38,38,2025-2026,digennaro
38409,Falcone,P,Lecce,6.14,38,5.22,0,0,0,0,0,0,2,0,38,38,2025-2026,falcone
94916,Muric,P,Sassuolo,6.31,32,5.19,0,0,0,0,0,0,4,0,38,38,2025-2026,muric
59688,Paleari,P,Torino,6.28,29,5.02,0,0,0,0,0,0,1,0,38,38,2025-2026,paleari
102807,Furlanetto,P,Lazio,6.5,2,5.0,0,0,0,0,0,0,0,0,38,38,2025-2026,furlanetto
17920,Padelli,P,Udinese,6.0,2,5.0,0,0,0,0,0,0,0,0,38,38,2025-2026,padelli
40905,Sportiello,P,Atalanta,6.0,1,5.0,0,0,0,0,0,0,0,0,38,38,2025-2026,sportiello
69665,Caprile,P,Cagliari,6.21,38,5.0,0,0,0,0,0,0,2,0,38,38,2025-2026,caprile
38257,Montipo,P,Verona,6.09,35,4.96,0,1,0,0,0,0,0,0,38,38,2025-2026,montipo
20771,Leali,P,Genoa,6.05,22,4.95,0,0,0,0,0,0,2,1,38,38,2025-2026,leali
38258,Perilli,P,Verona,6.0,3,4.75,0,0,0,0,0,0,0,0,38,38,2025-2026,perilli
52248,Semper,P,Pisa,6.1,25,4.58,0,0,0,0,0,0,0,0,38,38,2025-2026,semper
103052,Israel,P,Torino,6.17,9,4.44,0,0,0,0,0,0,1,0,38,38,2025-2026,israel
101998,Ravaglia,P,Bologna,6.12,17,4.41,0,0,0,0,0,0,4,0,38,38,2025-2026,ravaglia
95254,Sava,P,Udinese,6.07,7,4.14,0,0,0,0,0,0,1,0,38,38,2025-2026,sava
35165,Silvestri,P,Cremonese,5.88,4,4.12,0,0,0,0,0,0,0,0,38,38,2025-2026,silvestri
100842,Sommariva,P,Genoa,6.0,2,4.0,0,0,0,0,0,0,0,0,38,38,2025-2026,sommariva
39416,Scuffet,P,Pisa,5.93,7,3.93,0,0,0,0,0,0,0,0,38,38,2025-2026,scuffet
21069,Nicolas,P,Pisa,5.92,6,3.58,0,0,0,0,0,0,0,0,38,38,2025-2026,nicolas
111878,Zacchi,P,Sassuolo,0.0,1,0.0,0,0,0,0,0,0,0,0,38,38,2025-2026,zacchi
43995,Lezzerini,P,Fiorentina,0.0,1,0.0,0,0,0,0,0,0,0,0,38,38,2025-2026,lezzerini
