id,nome,ruolo,squadra,mv,presenze,fm,gol,assist,rig_segnati,rig_sbagliati,gol_subiti,rig_parati,ammonizioni,espulsioni,giornata,giornate_giocate,stagione,chiave,squadra_prev,mv_prev,fm_prev,presenze_prev,gol_prev,assist_prev,rig_segnati_prev,rig_sbagliati_prev,gol_subiti_prev,rig_parati_prev,ammonizioni_prev,espulsioni_prev,cambiato_squadra,delta_fm,da_titolare,subentrato,sostituito,pct_titolare,squadra_n,modulo,titolare_prob,titolare,titolare_fonte,rigorista,piazzati,indisponibile,infortunio,rientro_data,rientro_nota,giorni_stop,stop_lungo,gs_squadra,pg_squadra,gs_partita_squadra,gs_squadra_prev,pg_squadra_prev,gs_partita_squadra_prev,eta,nato_il,nome_completo,soprannome,obiettivo,fm_ponderata,bonus,punteggio,fascia,prezzo_indicativo
42724,Calhanoglu,C,Inter,6.67,3,8.83,2,0,0,0,0,0,1,0,5,4,2026-2027,calhanoglu,Inter,6.67,7.7,22.0,9.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0,1.13,2,1,2,0.5,inter,,0,0,,1,1,infortunato,Affaticamento muscolare,18/09/2026,"Il turco in tribuna lunedì sera contro l'Udinese per un risentimento muscolare all'adduttore della coscia destra, condizioni da valutare quotidianamente in vista del match di Roma contro i giallorossi in programma domenica.",2.0,,6,4,1.5,35.0,38.0,0.92,32,08/02/1994,,,,8.03,0.4,8.43,Top,60-100
58637,Calo,C,Frosinone,6.62,4,6.75,0,1,0,0,0,0,0,0,5,4,2026-2027,calo,,,,,,,,,,,,,0,,4,0,2,1.0,frosinone,3-4-3,1,1,probabili formazioni,1,1,,,,,,,4,4,1.0,,,,29,05/02/1997,,,,6.75,1.3,8.05,Semi-top,30-59
69380,Caqueret,C,Como,6.0,4,5.83,0,0,0,0,0,0,1,0,5,4,2026-2027,caqueret,Como 1907,6.24,6.5,30.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0,-0.67,0,4,0,0.0,como,,0,0,,0,0,,,,,,,4,4,1.0,29.0,38.0,0.76,26,15/02/2000,,,,6.31,0.8,7.11,Medio,10-29
113110,Casadei,C,Torino,5.5,1,5.5,0,0,0,0,0,0,0,0,5,4,2026-2027,casadei,Torino,6.03,6.55,33.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,-1.05,1,0,1,0.25,torino,,0,0,,0,0,infortunato,,,"Il centrocampista fuori causa contro Roma, Fiorentina e Sassuolo a causa di un affaticamento muscolare, da valutare in settimana le possibilità di rientro in vista di sabato a Bologna nella 5a di campionato.",,,7,4,1.75,63.0,38.0,1.66,23,10/01/2003,,,,6.46,0.0,6.46,Scommessa,1-9
60867,Chakvetadze,C,Udinese,5.5,1,5.5,0,0,0,0,0,0,0,0,5,4,2026-2027,chakvetadze,,,,,,,,,,,,,0,,0,1,0,0.0,udinese,,0,0,,0,0,,,,,,,10,4,2.5,48.0,38.0,1.26,27,29/08/1999,,,,5.5,0.2,5.7,Scommessa,1-9
69844,Chukwueze,C,Milan,6.75,4,7.0,0,2,0,0,0,0,0,0,5,4,2026-2027,chukwueze,,,,,,,,,,,,,0,,3,1,0,0.75,milan,3-5-1,1,1,probabili formazioni,0,0,,,,,,,4,4,1.0,35.0,38.0,0.92,27,22/05/1999,,,,7.0,0.7,7.7,Medio,10-29
120507,Cichella,C,Frosinone,5.75,2,5.75,0,0,0,0,0,0,0,0,5,4,2026-2027,cichella,,,,,,,,,,,,,0,,1,1,1,0.25,frosinone,,0,0,,0,0,,,,,,,4,4,1.0,,,,21,04/10/2005,,,,5.75,0.2,5.95,Scommessa,1-9
103077,Ciervo,C,Cagliari,0.0,1,0.0,0,0,0,0,0,0,0,0,5,4,2026-2027,ciervo,,,,,,,,,,,,,0,,0,2,0,0.0,cagliari,,0,0,,0,0,,,,,,,2,4,0.5,53.0,38.0,1.39,24,01/04/2002,,,,0.0,0.2,0.2,Scommessa,1-9
120240,Cinquegrano,C,Sassuolo,6.25,4,6.25,0,0,0,0,0,0,0,0,5,4,2026-2027,cinquegrano,,,,,,,,,,,,,0,,4,0,0,1.0,sassuolo,2-4-3,1,1,probabili formazioni,0,0,,,,,,,7,4,1.75,50.0,38.0,1.32,22,25/06/2004,,,,6.25,0.7,6.95,Medio,10-29
116519,Cisse,C,Milan,6.62,4,8.0,2,0,0,0,0,0,1,0,5,4,2026-2027,cisse,,,,,,,,,,,,,0,,3,1,3,0.75,milan,3-5-1,1,1,probabili formazioni,0,0,,,,,,,4,4,1.0,35.0,38.0,0.92,20,22/10/2006,,,,8.0,0.7,8.7,Top,60-100
115836,Colombo,C,Monza,5.5,1,5.0,0,0,0,0,0,0,1,0,5,4,2026-2027,colombo,,,,,,,,,,,,,0,,0,1,0,0.0,monza,,0,0,,0,0,,,,,,,11,4,2.75,,,,21,04/06/2005,,,,5.0,0.2,5.2,Scommessa,1-9
66512,Colpani,C,Monza,6.25,4,7.0,1,0,0,0,0,0,0,0,5,4,2026-2027,colpani,,,,,,,,,,,,,0,,3,1,3,0.75,monza,5-3-1,1,1,probabili formazioni,0,0,,,,,,,11,4,2.75,,,,27,11/05/1999,,,,7.0,0.7,7.7,Medio,10-29
95265,Coulibaly,C,Lecce,6.62,4,8.5,2,1,0,0,0,0,0,0,5,4,2026-2027,coulibaly,Lecce,6.09,6.32,33.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0,2.18,4,0,0,1.0,lecce,4-3-1,1,1,probabili formazioni,0,0,,,,,,,7,4,1.75,50.0,38.0,1.32,30,10/04/1996,,,,6.9,0.5,7.4,Medio,10-29
118353,Cremaschi,C,Parma,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,cremaschi,Parma,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0.0,parma,,0,0,,0,0,,,,,,,6,4,1.5,46.0,38.0,1.21,21,02/03/2005,,,,6.0,0.2,6.2,Scommessa,1-9
17744,Cristante,C,Roma,6.5,4,6.5,0,0,0,0,0,0,0,0,5,4,2026-2027,cristante,Roma,6.15,6.3,37.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.2,4,0,1,1.0,roma,4-2-3,1,1,probabili formazioni,0,0,,,,,,,1,4,0.25,31.0,38.0,0.82,31,03/03/1995,,,,6.35,1.1,7.45,Medio,10-29
73202,da Cunha,C,Como,6.38,4,6.38,0,0,0,0,0,0,0,0,5,4,2026-2027,dacunha,Como 1907,6.46,7.01,36.0,6.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0,-0.63,3,1,3,0.75,como,,0,1,stima da presenze,1,0,,,,,,,4,4,1.0,29.0,38.0,0.76,25,09/06/2001,,,,6.85,1.8,8.65,Top,60-100
120516,Dagasso,C,Venezia,6.0,1,5.5,0,0,0,0,0,0,1,0,5,4,2026-2027,dagasso,,,,,,,,,,,,,0,,0,1,0,0.0,venezia,,0,0,,0,0,infortunato,Problema fisico,18/09/2026,Il centrocampista non convocato dalla gara dell'11 settembre contro la Fiorentina per un problema fisico. Da valutare ora in vista della 5a giornata di campionato.,2.0,,11,4,2.75,,,,22,01/04/2004,,,,5.5,0.0,5.5,Scommessa,1-9
102232,Daniel Braganca,C,Torino,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,danielbraganca,,,,,,,,,,,,,0,,0,2,0,0.0,torino,,0,0,,0,0,,,,,,,7,4,1.75,63.0,38.0,1.66,27,27/05/1999,,,,6.0,0.2,6.2,Scommessa,1-9
19157,De Bruyne,C,Napoli,6.75,4,7.88,1,1,0,0,0,0,0,0,5,4,2026-2027,debruyne,Napoli,6.5,7.32,18.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0,0.56,1,3,1,0.25,napoli,4-4-1,1,1,probabili formazioni,1,1,,,,,,,5,4,1.25,36.0,38.0,0.95,35,28/06/1991,,,,7.54,0.8,8.34,Semi-top,30-59
36130,de Roon,C,Roma,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,deroon,Atalanta,6.12,6.12,34.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1,-0.12,0,2,0,0.0,roma,,0,0,,0,0,,,,,,,1,4,0.25,36.0,38.0,0.95,35,29/03/1991,,,,6.1,0.3,6.4,Scommessa,1-9
40467,Deiola,C,Cagliari,6.12,4,5.88,0,0,0,0,0,0,2,0,5,4,2026-2027,deiola,Cagliari,6.12,6.1,20.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0,-0.22,4,0,1,1.0,cagliari,2-6-1,1,1,probabili formazioni,0,0,,,,,,,2,4,0.5,53.0,38.0,1.39,31,01/08/1995,,,,6.02,0.5,6.52,Scommessa,1-9
119716,Dele-Bashiru,C,Lazio,6.5,1,6.5,0,0,0,0,0,0,0,0,5,4,2026-2027,delebashiru,Lazio,6.16,6.3,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,1,0,1,0.25,lazio,,0,0,,0,0,infortunato,,,,,,3,4,0.75,40.0,38.0,1.05,25,06/02/2001,,,,6.32,0.0,6.32,Scommessa,1-9
109651,Diouf,C,Inter,7.17,3,7.67,0,3,0,0,0,0,0,0,5,4,2026-2027,diouf,Inter,6.08,6.31,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.36,3,0,1,0.75,inter,4-3-2,1,1,probabili formazioni,0,0,,,,,,,6,4,1.5,35.0,38.0,0.92,23,17/05/2003,,,obiettivo,6.75,1.0,7.75,Semi-top,30-59
64532,Douglas Luiz,C,Juventus,6.25,4,6.12,0,0,0,0,0,0,1,0,5,4,2026-2027,douglasluiz,,,,,,,,,,,,,0,,4,0,2,1.0,juventus,4-3-3,1,1,probabili formazioni,0,3,,,,,,,4,4,1.0,34.0,38.0,0.89,28,09/05/1998,,,,6.12,0.7,6.82,Scommessa,1-9
112712,Ederson,C,Atalanta,6.5,4,7.25,1,0,0,0,0,0,0,0,5,4,2026-2027,ederson,Atalanta,6.23,6.43,30.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0,0.82,4,0,2,1.0,atalanta,4-3-2,1,1,probabili formazioni,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,27,07/07/1999,,,,6.66,0.7,7.36,Medio,10-29
66186,Ekkelenkamp,C,Udinese,6.5,4,8.38,2,1,0,0,0,0,0,0,5,4,2026-2027,ekkelenkamp,Udinese,6.26,6.9,31.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.48,4,0,2,1.0,udinese,5-3-1,1,1,probabili formazioni,0,2,,,,,,,10,4,2.5,48.0,38.0,1.26,26,05/04/2000,,,,7.31,0.7,8.01,Semi-top,30-59
17758,El Shaarawy,C,Genoa,6.0,1,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,elshaarawy,Roma,6.28,6.38,20.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1,-0.38,0,1,0,0.0,genoa,,0,0,,0,0,,,,,,,8,4,2.0,31.0,38.0,0.82,34,27/10/1992,,,,6.33,-0.3,6.03,Scommessa,1-9
110634,Ellertsson,C,Genoa,6.0,4,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,ellertsson,Genoa,6.0,6.06,36.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,-0.06,4,0,1,1.0,genoa,2-4-1,1,1,probabili formazioni,0,0,,,,,,,8,4,2.0,51.0,38.0,1.34,24,11/03/2002,,,,6.04,0.7,6.74,Scommessa,1-9
53662,Elmas,C,Atalanta,5.75,3,5.75,0,0,0,0,0,0,0,0,5,4,2026-2027,elmas,Napoli,6.25,6.38,33.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1,-0.63,1,2,1,0.25,atalanta,,0,0,,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,27,24/09/1999,,,,6.24,0.2,6.44,Scommessa,1-9
115142,Fabbian,C,Parma,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,fabbian,Fiorentina,5.9,6.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,1,1,1,0.25,parma,,0,0,,0,0,,,,,,,6,4,1.5,50.0,38.0,1.32,23,14/01/2003,,,,6.0,0.2,6.2,Scommessa,1-9
117489,Fadera,C,Cagliari,6.0,3,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,fadera,Sassuolo,5.94,6.19,28.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1,-0.19,0,3,0,0.0,cagliari,,0,0,,0,0,,,,,,,2,4,0.5,50.0,38.0,1.32,25,03/11/2001,,,,6.14,0.2,6.34,Scommessa,1-9
103752,Fagioli,C,Fiorentina,6.25,4,6.25,0,1,0,0,0,0,1,0,5,4,2026-2027,fagioli,Fiorentina,6.23,6.41,33.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0,-0.16,3,1,1,0.75,fiorentina,4-4-0,1,1,probabili formazioni,0,0,,,,,,,11,4,2.75,50.0,38.0,1.32,25,12/02/2001,,,obiettivo,6.37,0.7,7.07,Medio,10-29
111870,Fazzini,C,Cagliari,6.62,4,6.62,0,1,0,0,0,0,1,0,5,4,2026-2027,fazzini,Fiorentina,5.9,5.83,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.79,4,0,4,1.0,cagliari,2-6-1,1,1,probabili formazioni,0,1,,,,,,,2,4,0.5,50.0,38.0,1.32,23,16/03/2003,,,,6.13,0.8,6.93,Scommessa,1-9
96525,Ferguson,C,Bologna,6.0,4,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,ferguson,Bologna,5.94,5.92,27.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.08,4,0,0,1.0,bologna,4-3-2,1,1,probabili formazioni,0,0,,,,,,,5,4,1.25,46.0,38.0,1.21,27,24/08/1999,,,,5.94,0.7,6.64,Scommessa,1-9
109703,Fitz-Jim,C,Torino,6.12,4,6.12,0,0,0,0,0,0,0,0,5,4,2026-2027,fitzjim,,,,,,,,,,,,,0,,4,0,1,1.0,torino,3-4-1,1,1,probabili formazioni,0,0,,,,,,,7,4,1.75,63.0,38.0,1.66,23,05/07/2003,,,,6.12,0.7,6.82,Scommessa,1-9
120500,Foe Ondoa,C,Monza,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,foeondoa,,,,,,,,,,,,,0,,2,0,1,0.5,monza,,0,0,,0,0,,,,,,,11,4,2.75,,,,21,12/12/2005,,,,6.0,0.2,6.2,Scommessa,1-9
102118,Folorunsho,C,Monza,6.0,3,5.83,0,0,0,0,0,0,1,0,5,4,2026-2027,folorunsho,Cagliari,5.89,6.06,27.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,-0.23,2,1,0,0.5,monza,5-3-1,1,1,probabili formazioni,0,2,,,,,,,11,4,2.75,53.0,38.0,1.39,28,07/02/1998,,,,6.0,0.7,6.7,Scommessa,1-9
104526,Francisco Conceicao,C,Juventus,6.62,4,6.75,0,1,0,0,0,0,0,0,5,4,2026-2027,franciscoconceicao,Juventus,6.23,6.55,31.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.2,4,0,4,1.0,juventus,4-3-3,1,1,probabili formazioni,0,0,,,,,,,4,4,1.0,34.0,38.0,0.89,24,14/12/2002,,,,6.61,0.7,7.31,Medio,10-29
61532,Frattesi,C,Lazio,6.88,4,9.62,3,0,0,0,0,0,0,0,5,4,2026-2027,frattesi,Inter,5.84,5.84,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.78,3,1,1,0.75,lazio,3-4-2,1,1,probabili formazioni,0,0,,,,,,,3,4,0.75,35.0,38.0,0.92,27,22/09/1999,,,,7.17,0.7,7.87,Semi-top,30-59
110784,Frendrup,C,Genoa,6.12,4,6.12,0,0,0,0,0,0,0,0,5,4,2026-2027,frendrup,Genoa,6.06,6.07,36.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.05,4,0,0,1.0,genoa,2-4-1,1,1,probabili formazioni,0,0,,,,,,,8,4,2.0,51.0,38.0,1.34,25,07/04/2001,,,,6.08,0.7,6.78,Scommessa,1-9
67792,Gaetano,C,Atalanta,6.5,3,6.33,0,1,0,0,0,0,0,1,5,4,2026-2027,gaetano,Cagliari,6.17,6.39,33.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1,-0.06,3,0,0,0.75,atalanta,4-3-2,1,1,probabili formazioni,0,3,,,,,,,5,4,1.25,53.0,38.0,1.39,26,05/05/2000,,,,6.38,0.7,7.08,Medio,10-29
38964,Gagliardini,C,Cagliari,6.0,1,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,gagliardini,Verona,5.88,5.83,29.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1,0.17,0,1,0,0.0,cagliari,,0,0,,0,0,,,,,,,2,4,0.5,61.0,38.0,1.61,32,07/04/1994,,,,5.85,-0.3,5.55,Scommessa,1-9
120276,Gandelman,C,Lecce,0.0,1,0.0,0,0,0,0,0,0,0,0,5,4,2026-2027,gandelman,Lecce,5.92,6.33,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-6.33,0,1,0,0.0,lecce,,0,0,,0,3,infortunato,Problema fisico,,"Il centrocampista fuori causa domenica scorsa contro il Monza per noie fisiche. Da valutare in vista della prossima giornata di campionato, domenica sera a Milano contro i rossoneri.",,,7,4,1.75,50.0,38.0,1.32,26,16/05/2000,,,,5.47,0.0,5.47,Scommessa,1-9
71361,Ghion,C,Sassuolo,6.0,1,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,ghion,,,,,,,,,,,,,0,,0,1,0,0.0,sassuolo,,0,0,,0,0,,,,,,,7,4,1.75,50.0,38.0,1.32,26,23/02/2000,,,,6.0,0.2,6.2,Scommessa,1-9
71942,Gilmour,C,Napoli,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,gilmour,Napoli,6.23,6.4,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.4,1,1,0,0.25,napoli,4-4-1,1,1,probabili formazioni,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,25,11/06/2001,,,,6.3,0.7,7.0,Medio,10-29
116114,Gineitis,C,Torino,6.12,4,6.12,0,1,0,0,0,0,1,0,5,4,2026-2027,gineitis,Torino,6.02,5.95,29.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.17,4,0,3,1.0,torino,3-4-1,1,1,probabili formazioni,0,3,,,,,,,7,4,1.75,63.0,38.0,1.66,22,15/04/2004,,,,6.0,0.7,6.7,Scommessa,1-9
120111,Gorter,C,Lecce,6.5,2,8.5,1,0,0,0,0,0,0,0,5,4,2026-2027,gorter,Lecce,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5,2,0,2,0.5,lecce,,0,0,,0,0,,,,,,,7,4,1.75,50.0,38.0,1.32,21,31/01/2005,,,,7.88,0.2,8.08,Semi-top,30-59
51864,Grillitsch,C,Frosinone,0.0,1,0.0,0,0,0,0,0,0,0,0,5,4,2026-2027,grillitsch,,,,,,,,,,,,,0,,0,1,0,0.0,frosinone,3-4-3,1,1,probabili formazioni,0,0,infortunato,Problema agli adduttori,18/09/2026,il centrocampista non convocato per Genova a causa di una sindrome retto-adduttoria. Salterà anche la sfida contro il Como in programma domenica e dovrebbe tornare arruolabile dalla 6a giornata di A.,2.0,,4,4,1.0,,,,31,07/08/1995,,,,0.0,0.3,0.3,Scommessa,1-9
61700,Gudmundsson,C,Lazio,6.17,2,7.5,1,0,0,0,0,0,0,0,5,4,2026-2027,gudmundsson,Fiorentina,6.0,6.47,33.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0,1.0,1,1.03,1,2,1,0.25,lazio,,0,0,,3,3,,,,,,,3,4,0.75,50.0,38.0,1.32,29,15/06/1997,,,,6.63,0.2,6.83,Scommessa,1-9
115181,Hainaut,C,Venezia,6.38,4,7.25,1,1,0,0,0,0,0,0,5,4,2026-2027,hainaut,,,,,,,,,,,,,0,,4,0,1,1.0,venezia,3-2-2,1,1,probabili formazioni,0,0,,,,,,,11,4,2.75,,,,24,18/02/2002,,,,7.25,0.7,7.95,Semi-top,30-59
118972,Hasa,C,Frosinone,5.75,2,5.75,0,0,0,0,0,0,0,0,5,4,2026-2027,hasa,,,,,,,,,,,,,0,,0,2,0,0.0,frosinone,,0,0,,0,0,,,,,,,4,4,1.0,,,,22,06/01/2004,,,,5.75,0.2,5.95,Scommessa,1-9
97355,Helgason,C,Venezia,6.0,1,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,helgason,Lecce,5.93,5.93,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.07,0,1,0,0.0,venezia,,0,0,,0,0,,,,,,,11,4,2.75,50.0,38.0,1.32,26,28/09/2000,,,,5.95,-0.1,5.85,Scommessa,1-9
112387,Hutchinson,C,Milan,6.0,1,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,hutchinson,,,,,,,,,,,,,0,,0,1,0,0.0,milan,,0,0,,0,0,,,,,,,4,4,1.0,35.0,38.0,0.92,23,30/10/2003,,,,6.0,0.2,6.2,Scommessa,1-9
100764,Ilic,C,Lecce,6.5,3,6.67,0,2,0,0,0,0,1,0,5,4,2026-2027,ilic,Torino,5.75,5.62,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1.05,2,1,2,0.5,lecce,,0,0,,0,0,,,,,,,7,4,1.75,63.0,38.0,1.66,25,17/03/2001,,,sesto centrocampista,6.18,0.2,6.38,Scommessa,1-9
112219,Ilkhan,C,Torino,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,ilkhan,Torino,6.17,6.33,19.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0,-0.33,0,2,0,0.0,torino,,0,0,,0,0,,,,,,,7,4,1.75,63.0,38.0,1.66,22,01/06/2004,,,,6.25,0.2,6.45,Scommessa,1-9
120430,Inao Oulai,C,Fiorentina,6.0,3,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,inaooulai,,,,,,,,,,,,,0,,2,1,2,0.5,fiorentina,,0,0,,0,0,,,,,,,11,4,2.75,50.0,38.0,1.32,20,06/04/2006,,,,6.0,0.2,6.2,Scommessa,1-9
115754,Jashari,C,Milan,6.0,3,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,jashari,Milan,6.04,6.07,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.07,1,2,1,0.25,milan,,0,0,,0,0,,,,,,,4,4,1.0,35.0,38.0,0.92,24,30/07/2002,,,,6.04,0.2,6.24,Scommessa,1-9
66359,Jones,C,Inter,6.17,3,6.17,0,0,0,0,0,0,0,0,5,4,2026-2027,jones,,,,,,,,,,,,,0,,0,3,0,0.0,inter,,0,0,,0,0,,,,,,,6,4,1.5,35.0,38.0,0.92,25,30/01/2001,,,,6.17,0.5,6.67,Scommessa,1-9
64560,Junior Messias,C,Genoa,6.0,4,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,juniormessias,Genoa,6.11,6.63,20.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,-0.63,0,4,0,0.0,genoa,,0,0,,0,0,,,,,,,8,4,2.0,51.0,38.0,1.34,35,13/05/1991,,,,6.39,-0.3,6.09,Scommessa,1-9
118183,Kaba,C,Lecce,0.0,1,0.0,0,0,0,0,0,0,0,0,5,4,2026-2027,kaba,,,,,,,,,,,,,0,,0,1,0,0.0,lecce,,0,0,,0,0,,,,,,,7,4,1.75,50.0,38.0,1.32,25,27/10/2001,,,,0.0,0.2,0.2,Scommessa,1-9
95556,Karlstrom,C,Udinese,6.5,4,7.12,1,0,0,0,0,0,1,0,5,4,2026-2027,karlstrom,Udinese,6.04,6.04,36.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,1.08,4,0,0,1.0,udinese,5-3-1,1,1,probabili formazioni,0,0,,,,,,,10,4,2.5,48.0,38.0,1.26,31,21/06/1995,,,,6.31,0.5,6.81,Scommessa,1-9
118111,Keita,C,Parma,6.0,4,5.88,0,0,0,0,0,0,1,0,5,4,2026-2027,keita,Parma,6.12,6.15,37.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.27,4,0,1,1.0,parma,4-2-2,1,1,probabili formazioni,0,0,,,,,,,6,4,1.5,46.0,38.0,1.21,24,10/05/2002,,,,6.08,0.7,6.78,Scommessa,1-9
50707,Kessie,C,Atalanta,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,kessie,,,,,,,,,,,,,0,,1,1,1,0.25,atalanta,,0,0,,0,0,,,,,,,5,4,1.25,36.0,38.0,0.95,30,19/12/1996,,,,6.0,0.0,6.0,Scommessa,1-9
94761,Kike Perez,C,Venezia,5.75,4,5.62,0,0,0,0,0,0,1,0,5,4,2026-2027,kikeperez,,,,,,,,,,,,,0,,4,0,2,1.0,venezia,3-2-2,1,1,probabili formazioni,0,0,,,,,,,11,4,2.75,,,,29,14/02/1997,,,,5.62,0.7,6.32,Scommessa,1-9
120220,Konate,C,Parma,6.0,2,5.75,0,0,0,0,0,0,1,0,5,4,2026-2027,konate,,,,,,,,,,,,,0,,1,1,1,0.25,parma,,0,0,,0,0,,,,,,,6,4,1.5,46.0,38.0,1.21,20,25/11/2006,,,,5.75,0.2,5.95,Scommessa,1-9
70392,Kone,C,Roma,6.25,4,6.12,0,0,0,0,0,0,1,0,5,4,2026-2027,kone,Roma,6.28,6.57,29.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0,-0.45,3,1,2,0.75,roma,4-2-3,1,1,probabili formazioni,0,0,,,,,,,1,4,0.25,31.0,38.0,0.82,25,17/05/2001,,,,6.44,1.3,7.74,Semi-top,30-59
68771,Koopmeiners,C,Juventus,6.5,4,7.38,1,1,0,0,0,0,0,0,5,4,2026-2027,koopmeiners,Juventus,6.06,5.98,33.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,1.4,1,3,1,0.25,juventus,4-3-3,1,1,probabili formazioni,0,0,,,,,,,4,4,1.0,34.0,38.0,0.89,28,28/02/1998,,,,6.35,0.7,7.05,Medio,10-29
119755,Liberali,C,Como,6.0,2,6.0,0,0,0,0,0,0,0,0,5,4,2026-2027,liberali,,,,,,,,,,,,,0,,0,2,0,0.0,como,,0,0,,0,0,,,,,,,4,4,1.0,29.0,38.0,0.76,19,06/04/2007,,,,6.0,0.8,6.8,Scommessa,1-9
120567,Libra,C,Bologna,6.25,2,6.25,0,0,0,0,0,0,0,0,5,4,2026-2027,libra,,,,,,,,,,,,,0,,0,2,0,0.0,bologna,,0,0,,0,0,,,,,,,5,4,1.25,46.0,38.0,1.21,18,21/03/2008,,,,6.25,0.2,6.45,Scommessa,1-9
116026,Lipani,C,Sassuolo,6.0,3,5.75,0,0,0,0,0,0,1,0,5,4,2026-2027,lipani,Sassuolo,5.89,5.85,24.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0,-0.1,2,1,2,0.5,sassuolo,,0,0,,0,0,,,,,,,7,4,1.75,50.0,38.0,1.32,21,18/05/2005,,,,5.82,0.2,6.02,Scommessa,1-9
